#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_lowmest;Lowmest;;;;;;;;;;;;;x
b_lowpass;Ikimirvuk;;;;;;;;;;;;;x
b_luang;Luang;;;;;;;;;;;;;x
b_lubara;Lubara;;;;;;;;;;;;;x
b_lude;Lude;Lude;Lude;;Lude;;;;;;;;;x
b_lude_adj;Ludean;;luder;;;;;;;;;;;x
b_ludenia;Ludenia;;;;;;;;;;;;;x
b_lughaya;Lughaya;;;;;;;;;;;;;;x
b_lundshut;Lundshut;;;;;;;;;;;;;x
b_lune;Lune;;;;;;;;;;;;;x
b_lurawiin;Lurawiin;;;;;;;;;;;;;x
b_lurco;Lurco;;;;;;;;;;;;;x
b_lusall;Lusall;;;;;;;;;;;;;x
b_lusat;Lusat;;;;;;;;;;;;;x
b_lusignan;Lusignan;Lusignan;Lusignan;;Lusignan;;;;;;;;;x
b_lusignan_adj;Lusignanian;;lusignaner;;;;;;;;;;;x
b_lusothon;Lusothon;;;;;;;;;;;;;x
b_lustria;Lustria;;;;;;;;;;;;;x
b_luxembourg;Luxembourg;Luxembourg;Luxembourg;;Luxembourg;;;;;;;;;x
b_luxembourg_adj;Luxembourgian;;luxembourger;;;;;;;;;;;x
b_luyar;Luyar;;;;;;;;;;;;;x
b_lyander;Lyander;;;;;;;;;;;;;x
b_lycianthes;Lycianthes;;;;;;;;;;;;;x
b_lydglen;Lydglen;;;;;;;;;;;;;x
b_lympar;Lympar;;;;;;;;;;;;;x
b_lympar_5;;;;;;;;;;;;;;x
b_lympar_6;;;;;;;;;;;;;;x
b_lympar_7;;;;;;;;;;;;;;x
b_lyndhurst;Lyndhurst;;;;;;;;;;;;;x
b_lynn;Lynn;Lynn;Lynn;;Lynn;;;;;;;;;x
b_lynn_adj;Lynnian;;lynner;;;;;;;;;;;x
b_lyon;Lyon;Lyon;Lyon;;Lyon;;;;;;;;;x
b_lyon_adj;Lyonian;;lyoner;;;;;;;;;;;x
b_lyril;Lyril;;;;;;;;;;;;;x
b_maan;Maan;;;;;;;;;;;;;;x
b_maanalhasa;Maanalhasa;;;;;;;;;;;;;;x
b_maanaljafr;Maanaljafr;;;;;;;;;;;;;;x
b_maargan;Maargan;;;;;;;;;;;;;x
b_maberumi;Maberumi;;;;;;;;;;;;;x
b_maberumi_6;;;;;;;;;;;;;;x
b_maberumi_7;;;;;;;;;;;;;;x
b_mabir;Mabir;;;;;;;;;;;;;x
b_macandi;Macandi;;;;;;;;;;;;;x
b_macehead;Macehead;;;;;;;;;;;;;x
b_macer;Macer;;;;;;;;;;;;;x
b_machi;Machi;;;;;;;;;;;;;x
b_machike;Machike;;;;;;;;;;;;;x
b_macina;Macina;;;;;;;;;;;;;;x
b_mackamentain;Mackamentain;;;;;;;;;;;;;x
b_mackamentain_5;;;;;;;;;;;;;;x
b_mackamentain_6;;;;;;;;;;;;;;x
b_mackamentain_7;;;;;;;;;;;;;;x
b_macon;Macon;;;;;;;;;;;;;x
b_macon;Macon;Macon;Macon;;Macon;;;;;;;;;x
b_macon_adj;Maconian;;maconer;;;;;;;;;;;x
b_macra;Macra;;;;;;;;;;;;;x
b_madar;;;;;;;;;;;;;;x
b_maddox;Maddox;;;;;;;;;;;;;x
b_madog;Madog;;;;;;;;;;;;;x
b_maejo;Mae Jo;;;;;;;;;;;;;x
b_maekret;Maekret;;;;;;;;;;;;;x
b_maelasi;Ald-Maelasi;;;;;;;;;;;;;x
b_maelasin;Maelasin;;;;;;;;;;;;;x
b_maelkashishi;Maelkashishi;;;;;;;;;;;;;x
b_maen;Maen;;;;;;;;;;;;;;x
b_maenglen;Maenglen;;;;;;;;;;;;;x
b_maeonit;Maeonit;;;;;;;;;;;;;x
b_maerelan;Maerelan;;;;;;;;;;;;;x
b_maerest;Maerest;;;;;;;;;;;;;x
b_maesan;Maesan;;;;;;;;;;;;;x
b_maesot;Maesot;;;;;;;;;;;;;x
b_maessa;Maessa;;;;;;;;;;;;;x
b_maestag;Maestag;;;;;;;;;;;;;x
b_maesuan;Maesuan;;;;;;;;;;;;;x
b_maeta;Maeta;;;;;;;;;;;;;x
b_maetaphut;Maetaphut;;;;;;;;;;;;;x
b_maethong;Maethong;;;;;;;;;;;;;x
b_maetong;Mae Tong;;;;;;;;;;;;;x
b_maeun;Maeun;;;;;;;;;;;;;x
b_maewan;Maewan;;;;;;;;;;;;;x
b_magdala;Magdala;;;;;;;;;;;;;;x
b_mageholt;Mageholt;;;;;;;;;;;;;x
b_magestone;Magestone;;;;;;;;;;;;;x
b_magia;Magia;;;;;;;;;;;;;x
b_magland;Magland;;;;;;;;;;;;;x
b_magmaflow;Magmaflow;;;;;;;;;;;;;x
b_magnusil;Magnusil;;;;;;;;;;;;;x
b_magnusstone;Magnusstone;;;;;;;;;;;;;x
b_magong;Magong;;;;;;;;;;;;;;x
b_mahagoon;Mahagoon;;;;;;;;;;;;;x
b_mahakaen;Mahakaen;;;;;;;;;;;;;x
b_mahakhon;Mahakhon;;;;;;;;;;;;;x
b_mahakret;Mahakret;;;;;;;;;;;;;x
b_mahala;Mahala;;;;;;;;;;;;;x
b_mahaong;Mahaong;;;;;;;;;;;;;x
b_mahawat;Mahawat;;;;;;;;;;;;;x
b_mahjong;Mahjong;;;;;;;;;;;;;x
b_mahku;Mahku;;;;;;;;;;;;;x
b_mahoi;Mahoi;;;;;;;;;;;;;x
b_mahtaku;Matahku;;;;;;;;;;;;;x
b_maidenhead;Maidenhead;;;;;;;;;;;;;x
b_maidu;Maidu;;;;;;;;;;;;;x
b_maigny;Maigny;;;;;;;;;;;;;x
b_maillezais;Maillezais;Maillezais;Maillezais;;Maillezais;;;;;;;;;x
b_maillezais_adj;Maillezaisian;;maillezaiser;;;;;;;;;;;x
b_mainoc;Mainoc;;;;;;;;;;;;;x
b_maitre_des_nuages;Maître des Nuages;Maître des Nuages;Maître des Nuages;;Maître des Nuages;;;;;;;;;x
b_maitre_des_nuages_adj;Maître des Nuagesian;;Maître des Nuageser;;;;;;;;;;;x
b_maji;Maji;;;;;;;;;;;;;x
b_makako;Makako;;;;;;;;;;;;;x
b_makha;Makha;;;;;;;;;;;;;x
b_makwari;Makwari;;;;;;;;;;;;;x
b_mala;Mala;;;;;;;;;;;;;x
b_malada;Malada;;;;;;;;;;;;;x
b_malada_5;;;;;;;;;;;;;;x
b_malada_6;;;;;;;;;;;;;;x
b_malada_7;;;;;;;;;;;;;;x
b_malaka;Malaka;;;;;;;;;;;;;;x
b_malam;Malam;;;;;;;;;;;;;x
b_malanda;Malanda;Malanda;Malanda;;Malanda;;;;;;;;;x
b_malanda_adj;Malandan;;malander;;;;;;;;;;;x
b_malard;Malard;Malard;Malard;;Malard;;;;;;;;;x
b_malard_adj;Malardian;;malarder;;;;;;;;;;;x
b_malatar;Malatar;;;;;;;;;;;;;x
b_malbarde;Malbarde;;;;;;;;;;;;;;x
b_mali;Ma-Li;;;;;;;;;;;;;;x
b_malinae;Malinae;;;;;;;;;;;;;x
b_maliya;Maliya;;;;;;;;;;;;;x
b_mallowedge;Mallowedge;;;;;;;;;;;;;x
b_mallowholt;Mallowholt;;;;;;;;;;;;;x
b_malman;Malman;;;;;;;;;;;;;x
b_malok;Malok;;;;;;;;;;;;;x
b_malpas;Malpas;;;;;;;;;;;;;x
b_malu;Malu;;;;;;;;;;;;;x
b_malvern;Malvern;;;;;;;;;;;;;x
b_mammyl;Mammyl;;;;;;;;;;;;;x
b_mamon;Maman;;;;;;;;;;;;;x
b_manabakir;Manabakir;;;;;;;;;;;;;x
b_manabin;Manabin;;;;;;;;;;;;;x
b_manaek;Manaek;;;;;;;;;;;;;x
b_managri;Managri;;;;;;;;;;;;;x
b_manahir;Manahir;;;;;;;;;;;;;x
b_manaiki;Manaiki;;;;;;;;;;;;;x
b_manamaras;Manamaras;;;;;;;;;;;;;x
b_mananbul;Mananbul;;;;;;;;;;;;;x
b_manarvi;Manarvi;;;;;;;;;;;;;x
b_manasya;Manasya;;;;;;;;;;;;;x
b_manavordu;Manavordu;;;;;;;;;;;;;x
b_manavsa;Manavsa;;;;;;;;;;;;;x
b_manchester;Manchester;Manchester;Manchester;;Manchester;;;;;;;;;x
b_manchester_2;Manchester;Manchester;Manchester;;Manchester;;;;;;;;;x
b_manchester_2_adj;Manchesterian;;manchesterer;;;;;;;;;;;x
b_manchester_3;Manchester;Manchester;Manchester;;Manchester;;;;;;;;;x
b_manchester_3_adj;Manchesterian;;manchesterer;;;;;;;;;;;x
b_manchester_4;Manchester;Manchester;Manchester;;Manchester;;;;;;;;;x
b_manchester_4_adj;Manchesterian;;manchesterer;;;;;;;;;;;x
b_manchester_adj;Manchesterian;;manchesterer;;;;;;;;;;;x
b_manda;Man-Da;;;;;;;;;;;;;;x
b_mandal;Mandal;;;;;;;;;;;;;x
b_mandera;Mandera;;;;;;;;;;;;;;x
b_mandlesford;Mandlesford;;;;;;;;;;;;;x
b_mandoril;Manodril;;;;;;;;;;;;;x
b_mandra;Mandra;;;;;;;;;;;;;x
b_mandragora;Mandragora;;;;;;;;;;;;;x
b_mandrake;Mandrake;;;;;;;;;;;;;x
b_maneshab;Maneshab;;;;;;;;;;;;;x
b_manggara;Manggara;;;;;;;;;;;;;x
b_manilu;Manilu;;;;;;;;;;;;;x
b_manip;Manip;;;;;;;;;;;;;x
b_manirdu;Manirdu;;;;;;;;;;;;;x
b_manister;Manister;;;;;;;;;;;;;x
b_manivas;Manivas;;;;;;;;;;;;;x
b_manjung;Manjung;;;;;;;;;;;;;x
b_mankorar;Mankorar;;;;;;;;;;;;;;x
b_mankush;Mankush;;;;;;;;;;;;;;x
b_manna;Manna;;;;;;;;;;;;;x
b_mannammu;Mannammu;;;;;;;;;;;;;x
b_mannheim;Mannheim;;;;;;;;;;;;;x
b_manorheath;Manorheath;;;;;;;;;;;;;x
b_manpar;Manpar;;;;;;;;;;;;;x
b_manraya;Manraya;;;;;;;;;;;;;x
b_manteca;Manteca;;;;;;;;;;;;;x
b_mantu;Mantu;;;;;;;;;;;;;x
b_mantu_5;;;;;;;;;;;;;;x
b_mantu_6;;;;;;;;;;;;;;x
b_mantu_7;;;;;;;;;;;;;;x
b_manua;Manua;;;;;;;;;;;;;x
b_manular;Manular;;;;;;;;;;;;;x
b_maonlaup;Maonlaup;;;;;;;;;;;;;x
b_mapchari;Mapchari;;;;;;;;;;;;;x
b_mapkhamtai;Mapkhamtai;;;;;;;;;;;;;x
b_maplefoe;Maplefoe;;;;;;;;;;;;;x
b_maprong;Maprong;;;;;;;;;;;;;x
b_mar_giatha;Mar Giatha;;;;;;;;;;;;;x
b_maragate;Maragate;;;;;;;;;;;;;x
b_marandus;Marandus;;;;;;;;;;;;;x
b_maraon;Maraon;;;;;;;;;;;;;x
b_marathia;Marathia;;;;;;;;;;;;;x
b_marawi;Mara-Wi;;;;;;;;;;;;;;x
b_marbleden;Marbleden;;;;;;;;;;;;;x
b_marblerose;Marblerose;;;;;;;;;;;;;x
b_marblestone;Marblestone;;;;;;;;;;;;;x
b_marblewater;Marblewater;;;;;;;;;;;;;x
b_marbrook;Marbruk;;;;;;;;;;;;;x
b_marbruk;Marbruk;;;;;;;;;;;;;x
b_marcan;Marcan;;;;;;;;;;;;;x
b_marche_de_blanken;Marche de Blanken;Marche de Blanken;Marche de Blanken;;Marche de Blanken;;;;;;;;;x
b_marche_de_blanken_adj;Marche de Blankenian;;Marche de Blankener;;;;;;;;;;;x
b_marchlyn;Marchlyn;;;;;;;;;;;;;x
b_marchwiel;Marchwiel;;;;;;;;;;;;;x
b_mardagri;Mardagri;;;;;;;;;;;;;x
b_marderon;Marderon;;;;;;;;;;;;;x
b_mardil;Mardil;;;;;;;;;;;;;x
b_mardorfez;Mardorfez;;;;;;;;;;;;;x
b_mardril;Mardril;;;;;;;;;;;;;x
b_marendal;Marendal;;;;;;;;;;;;;x
b_marene;Marene;;;;;;;;;;;;;x
b_marfez;Marfez;;;;;;;;;;;;;x
b_marflats;Marflats;;;;;;;;;;;;;x
b_margen;Margen;;;;;;;;;;;;;x
b_margen_6;;;;;;;;;;;;;;x
b_margen_7;;;;;;;;;;;;;;x
b_marghor;Marghor;;;;;;;;;;;;;x
b_margrancori;Margrancori;;;;;;;;;;;;;x
b_margvulk;Margvulk;;;;;;;;;;;;;x
b_marigny;Marigny;;;;;;;;;;;;;x
b_mariyiat;Mariyiat;;;;;;;;;;;;;;x
b_marjevols;Marjevols;Marjevols;Marjevols;;Marjevols;;;;;;;;;x
b_marjevols_adj;Marjevolsian;;marjevolser;;;;;;;;;;;x
b_markarth;Markarth;;;;;;;;;;;;;x
b_markarth;Markarth;Markarth;Markarth;;Markarth;;;;;;;;;x
b_markarth_2;Markarth;Markarth;Markarth;;Markarth;;;;;;;;;x
b_markarth_2_adj;Markarthian;;markarther;;;;;;;;;;;x
b_markarth_3;Markarth;Markarth;Markarth;;Markarth;;;;;;;;;x
b_markarth_3_adj;Markarthian;;markarther;;;;;;;;;;;x
b_markarth_4;Markarth;Markarth;Markarth;;Markarth;;;;;;;;;x
b_markarth_4_adj;Markarthian;;markarther;;;;;;;;;;;x
b_markarth_5;Markarth;Markarth;Markarth;;Markarth;;;;;;;;;x
b_markarth_5_adj;Markarthian;;markarther;;;;;;;;;;;x
b_markarth_adj;Markarthian;;markarther;;;;;;;;;;;x
b_marken;Marken;;;;;;;;;;;;;x
b_markethall;Markethall;;;;;;;;;;;;;x
b_markgard;Markgard;;;;;;;;;;;;;x
b_markgran;Markgran;;;;;;;;;;;;;x
b_markgran_6;;;;;;;;;;;;;;x
b_markgran_7;;;;;;;;;;;;;;x
b_markmont;Markmont;;;;;;;;;;;;;x
b_markmont_7;;;;;;;;;;;;;;x
b_markrund;Markrund;;;;;;;;;;;;;x
b_markstone;Markstone;Rochemarque;;;;;;;;;;;;x
b_markthal;Markthal;;;;;;;;;;;;;x
b_markwasten;Markwasten;;;;;;;;;;;;;x
b_marlacas;Marlacas;;;;;;;;;;;;;x
b_marmont;Marmont;;;;;;;;;;;;;x
b_marnandril;Marnandril;;;;;;;;;;;;;x
b_marnandril_5;;;;;;;;;;;;;;x
b_marnandril_6;;;;;;;;;;;;;;x
b_marnandril_7;;;;;;;;;;;;;;x
b_marncan;Marncan;;;;;;;;;;;;;x
b_marnchen;Marnchen;;;;;;;;;;;;;x
b_marndil;Marndil;;;;;;;;;;;;;x
b_marnguard;Marnguard;;;;;;;;;;;;;x
b_marnorkeep;Marnor Keep;;;;;;;;;;;;;x
b_marnsailen;Marnsailen;;;;;;;;;;;;;x
b_marnwast;Marnwast;;;;;;;;;;;;;x
b_marnwatch;Marnwatch;;;;;;;;;;;;;x
b_marnwatch_5;;;;;;;;;;;;;;x
b_marnwatch_6;;;;;;;;;;;;;;x
b_marnwatch_7;;;;;;;;;;;;;;x
b_marnwood;Marnwood;;;;;;;;;;;;;x
b_marog;Marog;;;;;;;;;;;;;x
b_marr;Marr;;;;;;;;;;;;;x
b_marr_5;;;;;;;;;;;;;;x
b_marr_6;;;;;;;;;;;;;;x
b_marr_7;;;;;;;;;;;;;;x
b_marrest;Marrest;;;;;;;;;;;;;x
b_marsaalam;Marasaalam;;;;;;;;;;;;;;x
b_marseille;Marseille;Marseille;Marseille;;Marseille;;;;;;;;;x
b_marseille_adj;Marseillean;;marseiller;;;;;;;;;;;x
b_marshals;Marshal's ;;;;;;;;;;;;;x
b_marshalsfort;Marshals Fort;;;;;;;;;;;;;x
b_marshbound;Marshbound;;;;;;;;;;;;;x
b_marshbush;Marshbush;;;;;;;;;;;;;x
b_marshlocks;Marshlocks;;;;;;;;;;;;;x
b_marshwell;Marshwell;;;;;;;;;;;;;x
b_marshwell_6;;;;;;;;;;;;;;x
b_marshwell_7;;;;;;;;;;;;;;x
b_marspanga;Marspanga;;;;;;;;;;;;;x
b_marthor;Marthor;;;;;;;;;;;;;x
b_martyrscrossing;Martyr's Crossing;;;;;;;;;;;;;x
b_marvieux;Marvieux;Marvieux;Marvieux;;Marvieux;;;;;;;;;x
b_marvieux_adj;Marvieuxian;;marvieuxer;;;;;;;;;;;x
b_maryamu;Maryamu;;;;;;;;;;;;;;x
b_marzaman;Marzaman;;;;;;;;;;;;;x
b_masad;Masad;;;;;;;;;;;;;x
b_masaly;Masaly;;;;;;;;;;;;;x
b_masara;Masara;;;;;;;;;;;;;x
b_masat;Masat;;;;;;;;;;;;;x
b_mascori;Mascori;;;;;;;;;;;;;x
b_masdorn;Masdorn;;;;;;;;;;;;;x
b_masdorn_6;;;;;;;;;;;;;;x
b_masdorn_7;;;;;;;;;;;;;;x
b_mashamir;Mashamir;;;;;;;;;;;;;x
b_mashi;Mashi;;;;;;;;;;;;;x
b_mashid;Mashid;;;;;;;;;;;;;x
b_mashimir;Mash'Imir;;;;;;;;;;;;;x
b_mashor;Mashor;;;;;;;;;;;;;x
b_masorval;Masorval;;;;;;;;;;;;;x
b_massawa;Massawa;;;;;;;;;;;;;;x
b_massuna;Massuna;;;;;;;;;;;;;x
b_masteirvale;Masteirvale;;;;;;;;;;;;;x
b_mastrove;Mastrove;;;;;;;;;;;;;x
b_mata;Mata;;;;;;;;;;;;;x
b_mataetas;Mataestas;;;;;;;;;;;;;x
b_matahku;Matahku;;;;;;;;;;;;;x
b_matama;Matama;;;;;;;;;;;;;x
b_matama_5;;;;;;;;;;;;;;x
b_matama_6;;;;;;;;;;;;;;x
b_matama_7;;;;;;;;;;;;;;x
b_matane;Matane;;;;;;;;;;;;;x
b_matara;Matara;;;;;;;;;;;;;;x
b_math;Math;;;;;;;;;;;;;x
b_mathiel;Mathiel;;;;;;;;;;;;;x
b_mathiisen;Mathiisen;;;;;;;;;;;;;x
b_matiari;Matiari;;;;;;;;;;;;;x
b_matlab;Matlab;;;;;;;;;;;;;x
b_matldu;Matldu;;;;;;;;;;;;;x
b_matlli;Matlli;;;;;;;;;;;;;x
b_matou;Matou-Nui;;;;;;;;;;;;;;x
b_matron_clutch;Matron's Clutch;;;;;;;;;;;;;x
b_matyliya;Matyliya;;;;;;;;;;;;;x
b_mauaq;Mauaq;;;;;;;;;;;;;x
b_mausur;Mausur;;;;;;;;;;;;;x
b_mautas;Mautas;;;;;;;;;;;;;x
b_mavikara;Mavikara;;;;;;;;;;;;;x
b_mavikaram;Mavikaram;;;;;;;;;;;;;x
b_maw;Maw;;;;;;;;;;;;;x
b_mawachika;Mawachika;;;;;;;;;;;;;x
b_mayaq;Mayaq;;;;;;;;;;;;;x
b_maydh;Maydh;;;;;;;;;;;;;x
b_mayenne;Mayenne;Mayenne;Mayenne;;Mayenne;;;;;;;;;x
b_mayenne_adj;Mayennean;;mayenner;;;;;;;;;;;x
b_mayhirst;Mayhirst;;;;;;;;;;;;;x
b_mayi;Ma-Yi;;;;;;;;;;;;;;x
b_mazraa;Mazraa;;;;;;;;;;;;;;x
b_mazzatun;Mazzatun;;;;;;;;;;;;;x
b_mazzug_lurr;Mazzug Lurr;Mazzug Lurr;Mazzug Lurr;;Mazzug Lurr;;;;;;;;;x
b_mazzug_lurr_adj;Mazzug Lurrian;;Mazzug Lurrer;;;;;;;;;;;x
b_meadleaf;Meadleaf;;;;;;;;;;;;;x
b_meadowsweet;Meadowsweet;;;;;;;;;;;;;x
b_meander;Meander;;;;;;;;;;;;;x
b_meang;Meang;;;;;;;;;;;;;x
b_measham;Measham;;;;;;;;;;;;;x
b_meaux;Meaux;Meaux;Meaux;;Meaux;;;;;;;;;x
b_meaux_adj;Meauxian;;meauxer;;;;;;;;;;;x
b_medaram;Medaram;;;;;;;;;;;;;x
b_medenb;Medenb;;;;;;;;;;;;;x
b_media;Media;;;;;;;;;;;;;x
b_medilo;Medilo;;;;;;;;;;;;;x
b_medora;Medora;;;;;;;;;;;;;x
b_medulin;Medulin;;;;;;;;;;;;;x
b_medung;Medung;;;;;;;;;;;;;x
b_mehmet;Mehmet;;;;;;;;;;;;;x
b_meiraster;Meiraster;;;;;;;;;;;;;x
b_meirhall;Meirhall;;;;;;;;;;;;;x
b_meirhall_6;;;;;;;;;;;;;;x
b_meirhall_7;;;;;;;;;;;;;;x
b_meirhor;Meirhor;;;;;;;;;;;;;x
b_meirlynmount;Meir Lynmount;;;;;;;;;;;;;x
b_meirlynmount_6;;;;;;;;;;;;;;x
b_meirlynmount_7;;;;;;;;;;;;;;x
b_meirplace;Meirplace;;;;;;;;;;;;;x
b_meirrest;Meirrest;;;;;;;;;;;;;x
b_meirrest_6;;;;;;;;;;;;;;x
b_meirrest_7;;;;;;;;;;;;;;x
b_mekaya;Mekaya;;;;;;;;;;;;;x
b_mekaya_4;Mekne;;;;;;;;;;;;;;x
b_mekaya_5;Meki;;;;;;;;;;;;;;x
b_mekaya_6;Meksu;;;;;;;;;;;;;;x
b_mekaya_7;Meko;;;;;;;;;;;;;;x
b_mekele;Mekele;;;;;;;;;;;;;;x
b_meku;Meku;;;;;;;;;;;;;x
b_melaina;Melaina;;;;;;;;;;;;;x
b_melfast;Melfast;;;;;;;;;;;;;x
b_melle;Melle;Melle;Melle;;Melle;;;;;;;;;x
b_melle_2;Melle;Melle;Melle;;Melle;;;;;;;;;x
b_melle_2_adj;Mellean;;meller;;;;;;;;;;;x
b_melle_adj;Mellean;;meller;;;;;;;;;;;x
b_melun;Melun;Melun;Melun;;Melun;;;;;;;;;x
b_melun_adj;Melunian;;meluner;;;;;;;;;;;x
b_melynyln;Melynyln;;;;;;;;;;;;;x
b_memorial;Memorial;;;;;;;;;;;;;x
b_memrove;Memrove;;;;;;;;;;;;;x
b_memrove_6;;;;;;;;;;;;;;x
b_memrove_7;;;;;;;;;;;;;;x
b_mena;Mena;;;;;;;;;;;;;x
b_menaka;Menaka;;;;;;;;;;;;;;x
b_mendar;Mendar;;;;;;;;;;;;;x
b_menerat;Menerat;;;;;;;;;;;;;x
b_menevia;Menevia;;;;;;;;;;;;;x
b_meney;Meney;;;;;;;;;;;;;x
b_menithinor;Menithinor;;;;;;;;;;;;;x
b_menoruhn;Menoruhn;;;;;;;;;;;;;x
b_menteiga;Menteiga;;;;;;;;;;;;;x
b_menton;Menton;Menton;Menton;;Menton;;;;;;;;;x
b_menton_adj;Mentonian;;mentoner;;;;;;;;;;;x
b_meraha;Meraha;;;;;;;;;;;;;x
b_meralang;Meralang;;;;;;;;;;;;;x
b_meranter;Meranter;;;;;;;;;;;;;x
b_merasat;Merasat;;;;;;;;;;;;;x
b_merawesi;Merawesi;;;;;;;;;;;;;x
b_merga;Merga;;;;;;;;;;;;;x
b_mergebla;Mergebla;;;;;;;;;;;;;;x
b_mergrove;Mergrove;;;;;;;;;;;;;x
b_mergus;Mergus;;;;;;;;;;;;;x
b_merick;Merick;;;;;;;;;;;;;x
b_meriel;Meriel;;;;;;;;;;;;;x
b_merkel;Merkel;;;;;;;;;;;;;x
b_merkewaar;Me'rkewaar;;;;;;;;;;;;;x
b_mermoth;Mermoth;;;;;;;;;;;;;x
b_meroe;Meroe;;;;;;;;;;;;;x
b_merovec;Merovec's Folly;;;;;;;;;;;;;x
b_merowald;Merowald;;;;;;;;;;;;;x
b_merriford;Merriford;;;;;;;;;;;;;x
b_merryfair;Merryfair;L'Allégresse;;;;;;;;;;;;x
b_mersa;Mersa;;;;;;;;;;;;;x
b_merten;Merten;;;;;;;;;;;;;x
b_meruwah;Meruwah;;;;;;;;;;;;;;x
b_mervans;Mervans;;;;;;;;;;;;;x
b_merwood;Merwood;;;;;;;;;;;;;x
b_mesnil;Mesnil;;;;;;;;;;;;;x
b_mesonthano;Mesonthano;;;;;;;;;;;;;x
b_mestras;Mestras;;;;;;;;;;;;;x
b_meta;Meta;;;;;;;;;;;;;x
b_metarta;Metarta;;;;;;;;;;;;;;x
b_metene;Metene;;;;;;;;;;;;;;x
b_metz;Metz;Metz;Metz;;Metz;;;;;;;;;x
b_metz_adj;Metzian;;metzer;;;;;;;;;;;x
b_meyglen;Meyglen;;;;;;;;;;;;;x
b_meyrin;Meyrin;;;;;;;;;;;;;x
b_mhaswad;Mhaswad;;;;;;;;;;;;;x
b_mi;Mí;Mí;Mí;;Mí;;;;;;;;;x
b_mi_2;Mí;Mí;Mí;;Mí;;;;;;;;;x
b_mi_2_adj;Míian;;míer;;;;;;;;;;;x
b_mi_3;Mí;Mí;Mí;;Mí;;;;;;;;;x
b_mi_3_adj;Míian;;míer;;;;;;;;;;;x
b_mi_adj;Míian;;míer;;;;;;;;;;;x
b_miaboa;Miaboa;;;;;;;;;;;;;;x
b_miaen;Miaen;;;;;;;;;;;;;;x
b_miafa;Miafa;;;;;;;;;;;;;;x
b_miali;Miali;;;;;;;;;;;;;x
b_miannodoxou;Miannodoxou;;;;;;;;;;;;;x
b_miaochung;Miaochung;;;;;;;;;;;;;;x
b_miaofa;Miaofa;;;;;;;;;;;;;;x
b_miaoli;Miao-Li;;;;;;;;;;;;;;x
b_miaolung;Miao-Lung;;;;;;;;;;;;;;x
b_miaonan;Miaonan;;;;;;;;;;;;;;x
b_miarenus;Miarenus;;;;;;;;;;;;;x
b_miashan;Miashan;;;;;;;;;;;;;;x
b_miashing;Miashing;;;;;;;;;;;;;;x
b_miaung;Miaung;;;;;;;;;;;;;;x
b_miawan;Mia-Wan;;;;;;;;;;;;;;x
b_mida;Mida;;;;;;;;;;;;;x
b_midaves;Midaves;;;;;;;;;;;;;x
b_midborne;Midborne;;;;;;;;;;;;;x
b_middlebourg;Middlebourg;Middlebourg;Middlebourg;;Middlebourg;;;;;;;;;x
b_middlebourg_adj;Middlebourgian;;middlebourger;;;;;;;;;;;x
b_middlemarch;Middlemarch;;;;;;;;;;;;;x
b_midgard;Midgard;;;;;;;;;;;;;x
b_midinhal;Midinhal;;;;;;;;;;;;;x
b_midvale;Midvale;;;;;;;;;;;;;x
b_miko;Miko;;;;;;;;;;;;;x
b_milchar;Milchar;;;;;;;;;;;;;x
b_mildor;Mildor;;;;;;;;;;;;;x
b_milford;Milford;;;;;;;;;;;;;x
b_millau;Millau;Millau;Millau;;Millau;;;;;;;;;x
b_millau_adj;Millian;;miller;;;;;;;;;;;x
b_milsha;Milsha;;;;;;;;;;;;;x
b_miltrin;Miltrin;;;;;;;;;;;;;x
b_mimizan;Mimizan;;;;;;;;;;;;;x
b_mimmen;Mimmen;;;;;;;;;;;;;x
b_mimui;Mimui;;;;;;;;;;;;;x
b_minabi;Minabi;;;;;;;;;;;;;x
b_minanter;Minanter;;;;;;;;;;;;;x
b_minera;Minera;;;;;;;;;;;;;x
b_minerva;Minerva;;;;;;;;;;;;;x
b_minfyk;Minfyk;;;;;;;;;;;;;x
b_mingo;Mingo;;;;;;;;;;;;;x
b_mingyang;Mingyang;;;;;;;;;;;;;x
b_minicci;;;;;;;;;;;;;;x
b_minlur;Minlur;;;;;;;;;;;;;x
b_minodon;Minodon;;;;;;;;;;;;;x
b_minoshaft;Minoshaft;;;;;;;;;;;;;x
b_minsiar;Minsiar;;;;;;;;;;;;;x
b_mira;Mira;;;;;;;;;;;;;x
b_mirnaraa;Mirnaraa;;;;;;;;;;;;;x
b_mirpal;Mirpal;;;;;;;;;;;;;x
b_mirpur;Mirpur;;;;;;;;;;;;;x
b_mirrormere;Mirrormere;;;;;;;;;;;;;x
b_miscarand;Miscarand;;;;;;;;;;;;;x
b_miscarcand;Miscarcand;;;;;;;;;;;;;x
b_miscarcand_5;;;;;;;;;;;;;;x
b_miscarcand_6;;;;;;;;;;;;;;x
b_miscarcand_7;;;;;;;;;;;;;;x
b_miscaron;Miscaron;;;;;;;;;;;;;x
b_mistmoor;Mistmoor;;;;;;;;;;;;;x
b_mistveil;Mistveil Keep;Château d'Embruine;;;;;;;;;;;;x
b_mistwatch;Mistwatch;Gardebrume;;;;;;;;;;;;x
