nord;Nord;Nordique;;;;;;;x
nedic;Nedic;Nédique;;;;;;;x
reachmen;Reachmen;Crevassais;;;;;;;;;;;;x
pilgrimage_41;In a clearing against the face of the mountain, you notice a group of robed men and women raising skeletons and frozen corpses. One of them notices you in turn, and soon, the entire group of necromancers and their thralls approaches you, ready for a fight.;In a clearing against the face of the mountain, you notice a group of robed men and women raising skeletons and frozen corpses. One of them notices you in turn, and soon, the entire group of necromancers and their thralls approaches you, ready for a fight.;Dans une clairière contre la montagne, vous remarquez un groupe d'hommes et de femmes en robe ramenant à la vie des squelettes et des cadavres gelés. L'un d'eux vous remarque alors, et bientôt, tout le groupe de nécromanciens et de leurs esclaves vous approche, prêt à se battre.;;;;;;;;;;;;x
apilgrimage.41Combat;"Fall before me!";"Vous tomberez avant moi!";;;;;;;;;;;;;x
apilgrimage.41Alt;"I'm not here to stop any of you. You leave me alone, and I'll leave you alone.";"Je ne suis pas ici pour vous. Vous me laissez tranquille, et je vous laisse tranquille, d'accord?";;;;;;;;;;;;;x
pilgrimage_42;The necromancers' magicks and undead warriors do not stand a chance against you, as you slay them one by one. Their thralls collapse into dust, and you resume your ascent.;Les nécromanciens et les guerriers morts-vivants n'ont aucune chance face à vous, car vous les tuez un par un. Leurs esclaves tombent en poussière, et vous reprenez votre ascension.;;;;;;;;;;;;x
apilgrimage.42.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_43;You charge into battle, but find yourself overwhelmed by the undead thralls, and the necromancers bombard you with destruction spells that quickly end your life.;Vous chargez dans la mêlée, mais vous vous retrouvez vite submergé par les esclaves morts-vivants, pendant que les nécromanciens vous bombardent de sorts ce qui met rapidement fin à votre vie.;;;;;;;;;;;;x
apilgrimage.43.Acknowledge;No! Not like this!;Non! Pas commr ça!;;;;;;;;;;;;;x
pilgrimage_44;The necromancers confer with each other for a moment and one steps forward. "Very well," the mage says. "We have nothing more to discuss. Be on your way." You continue along the steps, and the necromancers resume their magickal activities.;Les nécromanciens se concertent un instant jusqu'ç ce que l'un d'eux s'avance vers vous. "Soit", dit le mage. "Qu'il en soit ainsi. continuer votre chemin." Vous continuez l'escalade des marches, et les nécromanciens reprennent leurs activités magiques.;;;;;;;;;;;;x
apilgrimage.44.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_46;Just after you walk past the eighth emblem, a shadowy individual stands in the middle of the path, blocking your way. "Halt!" they cry. "I see too many pilgrims who think they can just climb the Seven Thousand Steps and meet the Greybeards. They're wrong, and I bet you are too! I bet you didn't even bother to remember what the previous emblems said, word-for-word!";Juste après avoir passé la huitième stèle, des individus se tiennent au milieu du chemin, bloquant votre ascention. "Arrêtez!" crierent ils. "Je vois trop de pèlerins qui pensent qu'ils peuvent simplement monter les Sept Mille Marches et rencontrer les Grises-Barbes. Ils ont tort, comme vous! Je parie que vous n'avez même pas pris la peine de vous rappeler ce que les stèles précédentes disaient mot-pour-mot!";;;;;;;;;;;;x
apilgrimage.46Combat;"Die, fool!";"Meurt charogne!";;;;;;;;;;;;;x
apilgrimage.46Alt;"Actually, I remember exactly what they said! Let me recite them...";"Eh bizn, Je me souvient parfaitement ce qu'elles disent! Je vais vou les réciter...";;;;;;;;;;;;;x
pilgrimage_47;The zealot draws a warhammer and charges headlong, ready for battle. They clearly underestimated your skills, as you kill them with a few simple attacks, and continue along the path.;Le fanatique sort un marteau de guerre et charge tête baissée, prêt à se battre. Ils ont clairement sous-estimé vos compétences, car vous les tuez avec quelques attaques simples et continuez ensuite votre route.;;;;;;;;;;;;x
apilgrimage.47.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_48;The zealot draws a warhammer and charges headlong at you. They catch you with a glancing blow that knocks you off your feet, and they pull the hammer straight up into the air before delivering a crushing blow!;Le fanatique sort un marteau de guerre et vous charge tête baissée. Ils vous d'un coup de côté qui vous mey à terre et il lève le marteau haut dans les airs avant de le laisser retomber sur votre tête!;;;;;;;;;;;;x
apilgrimage.48.Acknowledge;No! Not like this!;Non! Pas comme ça!;;;;;;;;;;;;;x
pilgrimage_49;A few minutes pass as you recite each prior emblem. The zealot appears thoroughly impressed and steps aside. "Not often do I see someone who takes this so seriously. Sorry, friend. Good luck on your journey!" You exchange farewells and continue the pilgrimage.;Quelques minutes s'écoulent pendant que vous récitez les prières de chaque stèle. Le fanatique semble complètement impressionné et s'écarte. "Je ne vois pas souvent quelqu'un qui prend ça si au sérieux. Désolé, mon ami. Bonne chance dans ton voyage!" Vous échangez des adieux et continuez le pèlerinage.;;;;;;;;;;;;x
apilgrimage.49.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_51;As you climb the steps, you hear a fearsome bellow and see a shaggy, white-haired biped atop a crag in the distance. It is a frost troll! It stands above the only path leading to High Hrothgar, eager to fight you.;Alors que vous montez les marches, vous entendez un effrayant hurlement et voyez un bipède hirsute aux poils blancs au sommet d'un rocher au loin. C'est un troll de glace! Il se dresse au-dessus du seul chemin menant au Haut Hrothgar, désireux de se battre.;;;;;;;;;;;;x
apilgrimage.51Combat;I will slay this beast!;Je tuerai cette bête!;;;;;;;;;;;;;x
#TODO
apilgrimage.51Alt;Why fight it when I can simply evade it?;Pourquoi combattre la créature alors que je peux l'éviter?;;;;;;;;;;;;;x
pilgrimage_52;The troll stamps its feet as you rush towards it, and jumps down to face you. It swings a massive arm, which you dodge underneath, landing an attack to the back of the neck that kills the troll where it stands. You continue your pilgrimage.;Le troll tape du pied lorsque vous vous précipitez vers lui et saute deavnt vous pour vous barrer le passage. Il tente de vous frapper avec son bras massif, que vous esquivez par dessous, lançant une attaque à la nuque qui tue le troll sur place. Vous poursuivez votre pèlerinage.;;;;;;;;;;;;x
apilgrimage.52.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_53;As you rush towards the troll, it leaps down to face you. It swings a massive arm which you attempt to dodge underneath, but it manages to catch you on the side of the head. Your vision goes blurry as you see another massive arm swing at you, and you cannot even try to dodge this one.;Lorsque vous vous précipitez vers le troll, il bonditface à vous. Il attaque avec son bras massif que vous tentez d'esquiver, mais il parvient à vous frapper à la tête. Votre vision devient floue alors vous voyez un autre bras foncer vers vous, et vous n'êtes pas capable d'esquiver celui-ci.;;;;;;;;;;;;x
apilgrimage.53.Acknowledge;No! Not like this!;Non pas comme ça!;;;;;;;;;;;;;x
pilgrimage_54;The troll stamps its feet as you rush along the path, and jumps down to meet you. Before it can even attack, you've already run behind it and you continue hurrying up the steps. Too slow to chase you, the troll simply gives up.;Le troll tape du pied tandis que vous vous précipitez le long du chemin et saute à votre rencontre. Avant qu'il ne puisse même attaquer, vous l'avez déjà dépassé et vous continuez en accélérant le pas à gravir les marches. Trop lent pour vous poursuivre, le troll abandonne tout simplement.;;;;;;;;;;;;x
apilgrimage.54.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
apilgrimage.55.Continue;I shall visit the Greybeards!;Je devrais rendre visite aux Grises-barbes;;;;;;;;;;;;x
apilgrimage.55.End;It would be wrong to disturb the Greybeards. Time to return home.;Ce serait mal vue de déranger les grises-barbes. Il est temps de retourner chez moi.;;;;;;;;;;;;x
pilgrimage_emblem_2;After climbing more steps, you see the second Emblem: "Men were born and spread over the face of Mundus.  The Dragons presided over the crawling masses.  Men were weak then, and had no Voice."\n\n Will you go up or end your pilgrimage here?;Après avoir gravi encore plus de marches, vous voyez la deuxième stèle: "Puis vinrent les hommes, qui proliférèrent sur toute la surface de Mundus. Les dragons restaient les maîtres de ces peuplades rampantes. Les hommes étaient alors bien faibles et ils n'avaient pas le pouvoir de la Voix" \n\n Allez-vous continuer ou terminer votre pèlerinage ici?;;;;;;;;;;;;x
pilgrimage_emblem_2_fail;As your group is in their tents trying to get some sleep, you hear what seems to be a bear's roar. In a matter of seconds all your entourage gets up and starts running in horror from the terrifying sounds. You don't quite see the bear, but you flee with your group nonetheless.;Alors que votre groupe essaie de dormir dans les tentes, vous entendez ce qui semble être un rugissement d'ours. En quelques secondes, tout votre entourage se lève et commence à courir avec horreur tentant de fuir ces sons terrifiants. Vous ne voyez pas l'ours, mais vous fuyez quand même avec votre groupe.;;;;;;;;;;;;x
pilgrimage_emblem_3;You soon reach the third Emblem: "The fledgling spirits of Men were strong in Old Times, Unafraid to war with Dragons and their Voices, But the Dragons only shouted them down and broke their hearts."\n\n Will you go up or end your pilgrimage here?;Vous atteignez bientôt le troisième stèle: "Tout jeune, l'esprit des hommes était fort en ces temps anciens Ils n'avaient peur ni des dragons ni de leur Voix. Mais les dragons ne faisaient que les conspuer et ils leur brisèrent leur coeur." \n\n Allez-vous continuer ou mettre fin à votre pèlerinage ici ?;;;;;;;;;;;;;x
pilgrimage_emblem_3_fail;Your group is walking towards the fourth Emblem when, all of sudden, shadows jump from the trees and round up everyone, taking gold and precious goods. It seems your group just got robbed by mountain bandits.;Votre groupe se dirige vers le quatrième stèle lorsque, tout à coup, des ombres sautent des arbres et encerclent votre groupe, prenant l'or et les objets précieux. Il semble que votre groupe se soit fait voler par des bandits des montagnes.;;;;;;;;;;;;x
pilgrimage_emblem_4;Ice becomes less of a hazard as the steps that follow, along with the mountain itself, are covered in snow. Soon, you see the fourth Emblem: "Kyne called on Paarthurnax, who pitied Man.  Together they taught Men to use the Voice.  Then Dragon War raged, Dragon against Tongue."\n\n Will you go up or end your pilgrimage here?;La neige commence à remplacer la glace sur la montagne et sur les marches, rendant l'ascencion moins périlleuse. Enfin, vous arrivez à la quatrième stèle:"Kyne fit appel à Paarthurnax, qui avait pris les hommes en pitié. Ensemble, ils apprirent aux hommes à utiliser la Voix. Puis la Guerre draconique fit rage, dragons contre Parleurs"\n\n Allez-vous continuer ou terminer votre pèlerinage ici?;;;;;;;;;;;;x
pilgrimage_emblem_4_fail;May [Root.Religion.GetRandomGodName] be dammed! A huge wall of snow has formed between the fourth and fifth Emblems and prevents your passage.  After blaming you for all of it, your entourage climbs back down the mountain.;Que [Root.Religion.GetRandomGodName] soit maudit! Un énorme mur de neige s'est formé entre les quatrième et cinquième stèles et empêche votre progression. Après vous avoir blâmé pour tout cela, votre entourage redescend de la montagne.;;;;;;;;;;;;x
pilgrimage_emblem_5;You arrive at the fifth Emblem: "Man prevailed, shouting Alduin out of the world, Proving for all that their Voice too was strong, Although their sacrifices were many-fold."\n\n Will you go up or end your pilgrimage here?;Vous arrivez à la cinquième stèle:"Les hommes prirent le dessus, utilisant leurs cris pour chasser Alduin hors du monde. Ils prouvèrent ainsi à tous que leur Voix, elle aussi, était puissante. Pourtant, leurs sacrifices furent nombreux."\n\n Allez-vous continuer ou mettre fin à votre pélerinage ici?;;;;;;;;;;;;x
pilgrimage_emblem_5_fail;Before you could even begin to defend yourself, a pack of wolves coming down the mountain starts to attack your unprepared group.  Even though you think leaving the fat boy behind as prey was kind of selfish, your group makes it to Ivarstead alive.  Most of it anyway.;Avant même que vous puissiez tenter de vous défendre, une meute de loups descendant la montagne commence à attaquer votre groupe non préparé. Même si vous pensez que laisser le gros du groupe derrière vous était un peu égoïste, votre groupe arrive à Fort Ivar vivant. La plupart du moins..;;;;;;;;;;;;x
pilgrimage_emblem_6;Soon, you see the sixth Emblem: "With roaring Tongues, the Sky-Children conquer, Founding the First Empire with Sword and Voice, Whilst the Dragons withdrew from this World."\n\n Will you go up or end your pilgrimage here?;Vous arrivez à la sixième stèle:"Hurlant leurs cris, les enfants du ciel prévalurent. Fondant le premier Empire par l'épée et la Voix. Pendant que les dragons se retirèrent de ce monde"\n\n Allez-vous continuer ou mettre fin à votre pélerinage ici?;;;;;;;;;;;;x
pilgrimage_emblem_6_fail;Your group has almost reached the seventh Emblem, when senile old men clad in strange robes approach your group.  As they draw near, they reveal themselves to be rogue mages and demand high sums of gold to let your group make it down alive.  You pay the ransom and take your leave;Votre groupe a presque atteint la septième stèle, lorsque des vieillards séniles vêtus d'étranges robes s'approchent de votre groupe. En s'approchant, ils se révèlent être des bandits adeptes de la magie et éxige de l'or contre la vie du groupe. Vous payez la rançon et repartez.;;;;;;;;;;;;x
pilgrimage_emblem_7;Continuing on, you reach the seventh Emblem: "The Tongues at Red Mountain went away humbled, Jurgen Windcaller began His Seven Year Meditation To understand how Strong Voices could fail."\n\n Will you go up or end your pilgrimage here?;En poursuivant, vous atteignez le septième emblème:“Les Parleurs du Mont écarlate s'en furent, humiliés. Jurgen Parlevent commença ses sept années de méditation. Pour comprendre comment une Voix forte pouvait faiblir.”\n\n Allez-vous continuer ou mettre fin à votre pélerinage ici?;;;;;;;;;;;;x
pilgrimage_emblem_7_fail;What started as a small snowstorm has turned out to be a huge blizzard!  You almost lose your group amidst the snow as you start to climb down the mountain.  Maybe this is a sign from [Root.Religion.GetRandomGodName]?;Ce qui a commencé comme une petite tempête de neige s'est avéré être un énorme blizzard! Vous perdez presque votre groupe au milieu de la neige alors que vous commencez à descendre la montagne. C'est peut-être un signe de [Root.Religion.GetRandomGodName]?;;;;;;;;;;;;x
pilgrimage_emblem_8;You pause for a few moments to read the eighth Emblem: "Jurgen Windcaller chose silence and returned. The 17 disputants could not shout Him down.  Jurgen the Calm built His home on the Throat of the World.".\n\n Will you go up or end your pilgrimage here?;Vous vous arrêtez un instant pour lire la huitième stèle:"Jurgen Parlevent fit le choix du silence et revint parmi les siens. Ses 17 adversaires ne purent le vaincre de leurs cris. Jurgen le Calme construisit son refuge sur la Gorge du Monde."\n\n Allez-vous continuer ou mettre fin à votre pélerinage ici?;;;;;;;;;;;;x
pilgrimage_emblem_8_fail;Your group is passing a narrow rocky passage when a Frost Troll jumps on you! Your entourage grabs you by the arm and starts running down the mountain.  No one beats a Troll, specially a Frost Troll!;Votre groupe traverse un passage rocheux étroit lorsqu'un troll des neiges vous saute dessus! Votre entourage vous attrape par le bras et commence à dévaler la montagne. Personne ne bat un Troll, surtout un Troll des Glaces!;;;;;;;;;;;;x
pilgrimage_emblem_9;Your journey is almost complete. You reach the ninth Emblem: "For years all silent, the Greybeards wait to speak one name, who will be recognized as Dovahkiin."\n\n Will you go up or end your pilgrimage here?;Votre voyage est presque terminé. Vous avez atteint la neuvième stèle:"Restés silencieux pendant des années, les Grises-barbes prononcèrent un nom. Tiber Septim, alors tout jeune, fut appelé à Hrothgar. Ils le bénirent et le nommèrent Dovahkiin."\n\n Allez-vous continuer ou mettre fin à votre pélerinage ici?;;;;;;;;;;;;x
pilgrimage_emblem_9_fail;As your group approach High Hrothgar's temple, they see another group coming down the mountain.  Night is coming and you decide to camp with them.  It is therefore a surprise when you wake up half-naked, with all your things stolen.  The other group is nowhere to be seen.;Alors que votre groupe s'approche du temple du Haut Hrothgar, vous croisez un autre groupe descendant la montagne. La nuit nuit commence à tomber et vous décidez de camper avec eux. C'est alors avec surprise que vous vous réveillez à moitié nu, toutes vos affaires volées. L'autre groupe ayant disparu.;;;;;;;;;;;;x
pilgrimage_ivarstead;After a few days travelling on a small carriage with your pilgrim entourage, you finally arrived at Ivarstead. As you look to High Hrothgar you are humbled and realize how accurate the nickname "Throat of the World" is. The inhabitants of Ivarstead warn you about snowstorms, wolves, bears and all kinds of disasters that could happen on your way up.;Après quelques jours de voyage sur une petite calèche avec votre entourage de pèlerin, vous êtes enfin arrivé à Fort Ivar. En regardant vers le Haut Hrothgar, vous ne pouvez qu'être humble et réalisez à quel point le surnom de "Gorge du monde" est précis. Les habitants de Fort Ivar vous mettent en garde contre les tempêtes de neige, les loups, les ours et toutes sortes de catastrophes qui pourraient survenir en montant.;;;;;;;;;;;;x
pilgrimage_emblem_10;Tall towers of stone jut out from the mountainside. You have reached High Hrothgar, and stop read the final Emblem: "The Voice is worship. Follow the Inner path. Speak only in True Need."\n\n Will you go up or end your pilgrimage here?;De hautes tours de pierre dépassent du flanc de la montagne. Vous avez atteint le Haut Hrothgar, et vous vous arrêtez pour lire la stèle finale: " La Voix est adoration. Suivez la Voie intérieure. Ne parlez qu'en cas de besoin absolu."\n\n Allez-vous continuer ou mettre fin à votre pélerinage ici?;;;;;;;;;;;;x
pilgrimage_emblem_10_fail;You knock on their door. No one answers. You do it again. No one answers. You knock again and again and again until everyone in your entourage gets sick of your self-humiliation and convinces you to just go back home.;Vous frappez à leur porte. Personne ne répond. Vous recommencez. Personne ne répond à nouveau. Vous frappez encore et encore et encore jusqu'à ce que tout ceux de votre entourage en ait assez de votre auto-humiliation et vous convainc de rentrer chez vous.;;;;;;;;;;;;x
pilgrimage_emblem_10_greybeards_old;You knock on their door. No one answers. You do it again. An old bearded man opens the door and, in a whisper, invites in your group for a good cup of tea.  After hours and hours of "whispering" and tea, you round up your supplies and climb down the mountain. It was an epic journey!;Vous frappez à leur porte. Personne ne répond. Vous recommencez. Un vieil homme barbu ouvre la porte et, à voix basse, invite votre groupe à partager une bonne tasse de thé. Après des heures et des heures de «chuchotements» et de thé, vous rassemblez vos provisions et descendez la montagne. Ce fut un voyage épique!;;;;;;;;;;;;x
pilgrimage_emblem_10_greybeards;You enter High Hrothgar. In this dimly-lit building, a figure in a hooded robe approaches you. They whisper, inviting you to meditate in the solitude of the monastery for a time. After a hours and hours of meditation, you realize that you have learned a great deal, and round up your supplies and return down the mountain.;Vous entrez dans le Haut Hrothgar. Dans ce bâtiment faiblement éclairé, une silhouette en robe à capuche s'approche de vous. Ils chuchotent, vous invitant à méditer un moment dans la solitude du monastère. Après des heures et des heures de méditation, vous réalisez que vous avez beaucoup appris et rassemblez vos fournitures et redescendez la montagne.;;;;;;;;;;;;x
pilgrimage_emblem_10_greybeards_supreme;You enter High Hrothgar. In this dimly-lit building, a figure in a hooded robe approaches you. They whisper that you are perhaps the one that the Greybeards, have been waiting for. After hours of meditation with the Greybeards, you are given the opportunity to learn the Way of the Voice, and the Thuum.;Vous entrez dans High Hrothgar. Dans ce bâtiment faiblement éclairé, une silhouette en robe à capuche s'approche de vous. Ils murmurent que vous êtes peut-être celui que les Barbes-Gris attendaient. Après des heures de méditation avec les Barbes Grises, vous avez la possibilité d'apprendre l'art de la Voix et le Thuum.;;;;;;;;;;;;x
apilgrimage.56.Study;I shall study with the Greybeards!;Je devrait étudier avec les Grises-Barbes;;;;;;;;;;;;x
apilgrimage.56.End;This was an incredible journey!;C'était un incroyable voyage!;;;;;;;;;;;;x
apilgrimage_57;After weeks of study and training, you have realized your potential and acquired the ability to wield the Thuum. The Greybeards advise you to use your gift wisely, and recommend that you follow the Way of the Voice to avert any possible corruption.;Après des semaines d'études et de formation, vous avez accédé à votre plein potentiel et vous avez acquis la capacité de manier le Thuum. Les Grises-Barbes vous conseillent d'utiliser votre don à bon escient et vous recommande de suivre l'Art de la voix pour éviter toute corruption possible.;;;;;;;;;;;;x
apilgrimage.57.End;"FUS RO DAH!";"FUS RO DAH!";;;;;;;;;;;;x
apilgrimage.57.TheWay;"Breath and focus.";"Respiration et concentration.";;;;;;;;;;;;x
pilgrimage_emblem_10_thuum;You knock on their door. No one answers. You do it again. An old shaved men opens the door.  He tells you he is sick of the peaceful Greybeards and wants to share their knowledges with someone.  You let your entourage go back home as you need days of practice and meditation be able to use your natural Thu'um..;Vous frappez à leur porte. Personne ne répond. Vous recommencez. Un vieil homme rasé ouvre la porte. Il vous dit qu'il en a marre des Grises-Barbes pacifiques et qu'il veut partager leurs connaissances avec quelqu'un. Vous laissez votre entourage rentrer chez vous car vous avez besoin de jours de pratique et de méditation pour pouvoir utiliser votre Thu'um naturel.;;;;;;;;;;;;x
nord_pilgrimage_invite_courtier;I am preparing myself for my travel to High Hrothgar, and I have understood that there are members of my court that have not yet gone on a pilgrimage to High Hrothgar. As [Root.PrimaryTitle.GetRulerTitle], it is my duty to be charitable to my people, and I will bring one of them with me.;Je me prépare à effectuer mon voyage jusqu'au Haut Hrothgar et j'ai cru comprendre que de nombreux membres de ma cour ne sont jamais partis en pèlerinage au Haut hrothgar. En tant que [Root.PrimaryTitle.GetRulerTitle], je me dois d'être charitable envers mes gens, et j'ai décidé d'emmener l'un d'eux avec moi.;Ich bereite mich auf meine Reise nach Mekka vor und habe festgestellt, dass es Mitglieder meines Hofes gibt, die bisher noch nicht auf eine Wallfahrt nach Mekka gegangen sind. Als [Root.PrimaryTitle.GetRulerTitle] ist es meine Pflicht, barmherzig zu meinem Volk zu sein, und werde einen von ihnen mit mir nehmen. ;;Me estoy preparando para mi viaje a La Meca, y he comprendido que hay miembros de mi corte que todavía no han hecho la peregrinación a La Meca. Como [Root.PrimaryTitle.GetRulerTitle], es mi deber ser generoso con mi gente y llevaré a uno de ellos conmigo.;;;;;;;;;x
nord_pilgrimage_invite_liege;While preparing for my pilgrimage to High Hrothgar, I have come to realize that [Root.Liege.GetTitledName] has not undertaken the Greybeard Pilgrimage.;Alors que je me préparais pour mon voyage vers le Haut Hrothgar, je me suis rendu compte que [Root.Liege.GetTitledName] n'avait jamais fait le Pèlerinage.;Während meiner Vorbereitungen der Wallfahrt nach Mekka wurde mir klar, dass [Root.Liege.GetTitledName] kein Wallfahrer nach Mekka ist.;;Mientras me preparo para mi peregrinación a La Meca, me he dado cuenta de que [Root.Liege.GetTitledName] no es un Pilgrim.;;;;;;;;;
nord_pilgrimage_invite_liege_accept;Dear [Root.GetTitledFirstName]!\nI will join you on your way to High Hrothgar!\nYour liege, [From.GetTitledName];Cher [Root.GetTitledFirstName] !\nJ'accepte de faire ce voyage au Haut Hrothgar avec vous !\nVotre vassal, [From.GetTitledName];[Root.GetTitledFirstName]!\nIch werde mich Euch auf Eurem Weg nach Mekka anschließen!\nEuer Lehnsherr, [From.GetTitledName];;Querido [Root.Liege.GetTitledName]\nTe acompañaré en tu  camino a La Meca\nTu Señor, [From.GetTitledName];;;;;;;;;x
nord_pilgrimage_invite_liege_liege;My beloved [Root.GetTitle]!\n I am preparing to go to High Hrothgar on a Pilgrimage. Sadly, rumours tell me that you have not gone on a pilgrimage yourself. Would you like to travel with me, your faithful servant?\nYour humble [From.GetTitledName];Mon cher [Root.GetTitle] !\nJe me prépare à partir pour Le Haut Hrothgar pour mon grand pèlerinage. Malheureusement, des rumeurs disent que vous-même ne vous y êtes jamais rendu? Aimeriez-vous m'accompagner en tant que fidèle serviteur ?\nVotre humble [From.GetTitledName];Mein geliebter [Root.GetTitle]!\n Ich bereite mich darauf vor auf einen Hadsch nach Mekka zu gehen. Leider ist mir Gerüchte zu Ohren gekommen, dass Ihr selbst bisher noch nicht an einer Wallfahrt teilgenommen habt. Möchtet Ihr mit mir reisen, Eurem getreuen Diener?\nEuer demütiger [From.GetTitledName];;Mi querido [Root.GetTitle]\n Me estoy preparando para ir a La Meca en la Pilgrimage. Lamentablemente,  los rumores dicen que tú no has ido a hacer la peregrinación. ¿Te gustaría viajar conmigo, tu fiel sirviente? \nSu humilde [From.GetTitledName];;;;;;;;;x
nord_pilgrimage_invite_liege_refuse;I am sincerely regretful to inform you that I am not able to join you in your pilgrimage.\n[From.GetTitledName];Je suis au regret de vous informer que je ne pourrai me joindre à vous pour ce pèlerinage.\n[From.GetTitledName];Ich bedaure es zutiefst, Euch mitteilen zu müssen, dass ich Euch auf Eurer Wallfahrt nicht begleiten kann.\n[From.GetTitledName];;Me apena mucho tener que decirte que no podré unirme a tu peregrinación.\n[From.GetTitledName];;;;;;;;;x
nord_pilgrimage_invite_son;While preparing for my pilgrimage to High Hrothgar, my son comes to me and asks if he can join me.;Alors que je me préparais pour mon pèlerinage pour Le Haut Hrothgar, mon fils est venu me demander s'il pouvait m'accompagner.;Während meiner Vorbereitungen der Wallfahrt nach Mekk, kommt mein Sohn auf mich zu und bittet darum, sich mir anschließen zu dürfen. ;;Mientras me preparaba para la peregrinación a La Meca, mi hijo se acerca y pregunta si puede unirse al viaje.;;;;;;;;;x
nord_pilgrimage_liege_advice;Our liege, [Root.Liege.GetTitledName], has heard of our plans to go to High Hrothgar, and sends us advice that the steps are perilous with beasts and bandits.;Notre seigneur, [Root.Liege.GetTitledName], a entendu parler de notre projet d'aller au Haut Hrothgar et nous informe que la route est dangereuse, et jonchée de bandits et d'infâmes créatures.;Unser Fürst, [Root.Liege.GetTitledName], hat von Euren Plänen gehört, nach Mekka zu gehen, und entsendet uns den Rat, dass die Straße durch Banditen und Ungläubige gefährlich ist.;;Nuestro señor, [Root.Liege.GetTitledName], ha escuchado nuestros planes de ir a La Meca, y nos advierte que el camino está infestado de infieles y bandidos.;;;;;;;;;x
nord_pilgrimage_start;You have started to prepare yourself for going on a pilgrimage to High Hrothgar. Soon you will humble yourself and travel in a group with others to fulfill the Greybeard Pilgrimage.;Vous vous préparez à partir en pèlerinage au Haut Hrothgar. Très vite, vous ferez preuve d'humilité et voyagerez en groupe avec d'autres compagnons pour réaliser le pélerinage des Grises-Barbes.;Ihr habt Euch auf eine Wallfahrt nach Mekka vorbereitet. Bald werdet Ihr Euch erniedrigen und mit anderen in einer Gruppe reisen, um einen Pfeiler des Islams zu erfüllen.;;Has comenzado a prepararte para ir de peregrinación a La Meca. Pronto mostrarás humildad y viajarás con otros para completar uno de los cinco pilares del islam.;;;;;;;;;x
THE_CONVENANT;The Covenant;L'Alliance;;;;;;;;;;;;x
human_pantheon;Nedic-Nord Pantheon;Panthéon Nordique-Nédique;;;;;;;;;;;;x
FAVOUR;Favour;Faveur;Gunst;;;;;;;;;;;x
GOD_THE_DIVINES;the Divines;les Divins;;;;;;;;;;;;x
GOD_THE_EIGHT;the Eight;les Huits;;;;;;;;;;;;x
GOD_THE_EIGHT_DIVINES;the Eight Divines;les Huits Divins;;;;;;;;;;;;x
GOD_THE_GODS;the Gods;les Dieux;;;;;;;;;;;;x
GOD_THE_AEDRA;the Aedra;les Aedras;;;;;;;;;;;;x
DAEDRA;the Daedra;les Daedras;;;;;;;;;;;;x
DEMONS;Demons;les Démons;;;;;;;;;;;;x
DAEDRIC_PRINCES;Daedric Princes;les Princes Daedras;;;;;;;;;;;;x
GOD_TALOS;Talos;Talos;Talos;;Talos;;;;;;;;;x
GOD_TIBER_SEPTIM;Tiber;Tiber;;;;;;;;;;;;x
GOD_THE_NINE;the Nine;les Neufs;;;;;;;;;;;;x
GOD_THE_NINE_DIVINES;the Nine Divines;les Neufs Divins;;;;;;;;;;;;x
reach_faiths;Reach Faiths;La Croyance de la Crevasse;;;;;;;;;;;;x
reach_faiths_desc;The Reach Faiths is a catch-all term for the religions practised within the Reach, such as the Hagraven Cults, the so-called Old Gods (a form of polytheistic worship of various Daedric Princes combined with traditional animism and shamanism).;Les Croyances de la Crevasse sont un terme fourre-tout pour les religions pratiquées au sein de la Crevasse, comme les cultes de Harfreuses, les soi-disant anciens dieux (une forme d'adoration polythéiste de divers princes daedriques combinée à l'animisme et au chamanisme traditionnels).;;;;;;;;;;;;x
